model;identifier;name;currency;active;inception_date;closing_date;management_company;bank;provider;provider_identifier;type;logo;additional_description 
security.models.Security;BOLIVIA GOVERNMENT;BOLIVIA GOVERNMENT 4.875% 2022-10-29;USD;True;2020-01-01;;;;Bloomberg LP;USP37878AA69;SECTYP_BOND;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""USP37878AA69""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""7294232""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""USP37878AA69""}}}"
security.models.Security;BOMBARDIER INC;BOMBARDIER INC 4.75% 2019-04-15;USD;True;2020-01-01;2019-04-15;;;Bloomberg LP;USC10602AX52;SECTYP_BOND;;"{""aliases"": {""TELEKURS"": {""additional"": """", ""value"": ""24124159.000""}, ""UBS"": {""additional"": """", ""value"": ""24124159""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""6360521""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""USC10602AX52""}, ""ISIN"": {""additional"": """", ""value"": ""USC10602AX52""}, ""LGT"": {""additional"": """", ""value"": ""24124159""}}}"
security.models.Security;BOMBARDIER INC;BOMBARDIER INC 6.125% 2021-05-15;EUR;True;2020-01-01;2021-05-15;;;Bloomberg LP;XS0552915943;SECTYP_BOND;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""XS0552915943""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""6368571""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""XS0552915943""}}}"
security.models.Security;BOMBARDIER INC 7.5%;BOMBARDIER INC 7.5% 15.03.18;USD;True;2010-03-29;2018-03-15;;;Bloomberg LP;EI190693 Corp;SECTYP_BOND;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""USC10602AN70""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""1137626""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EI190693 Corp""}, ""LGT"": {""additional"": """", ""value"": ""11143933""}}}"
security.models.Security;BONOS Y OBLIG DEL ESTADO 1.6%;BONOS Y OBLIG DEL ESTADO 1.6% 30.04.25;EUR;True;2015-01-27;2025-04-30;;;Bloomberg LP;EK708195 Corp;SECTYP_BOND;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""ES00000126Z1""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""124982""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EK708195 Corp""}, ""UBS"": {""additional"": """", ""value"": ""26807636""}}}"
security.models.Security;BONOS Y OBLIG DEL ESTADO;BONOS Y OBLIG DEL ESTADO 2.15% 2025-10-31;EUR;True;2015-06-09;2025-10-31;;;Bloomberg LP;ES00000127G9;SECTYP_BOND;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""ES00000127G9""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""1140341""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""ES00000127G9""}, ""UBS"": {""additional"": """", ""value"": ""28454009""}}}"
security.models.Security;BONOS Y OBLIG DEL ESTADO 2.15%;BONOS Y OBLIG DEL ESTADO 2.15% 31.10.25;EUR;True;2015-06-09;2025-10-31;;;Bloomberg LP;EK950876 Corp;SECTYP_BOND;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""ES00000127G9""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""6035315""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EK950876 Corp""}}}"
security.models.Security;BONOS Y OBLIG DEL ESTADO 3.75%;BONOS Y OBLIG DEL ESTADO 3.75% 31.10.15;EUR;False;2012-09-25;2015-10-31;;;Bloomberg LP;EJ366011 Corp;SECTYP_BOND;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""ES00000123P9""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""124986""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EJ366011 Corp""}}}"
security.models.Security;BORETS FINANCE DAC;BORETS FINANCE DAC 7.625% 2018-09-26;USD;True;2013-09-26;2018-09-26;;;Bloomberg LP;XS0974469206;SECTYP_BOND;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""XS0974469206""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""6155397""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""XS0974469206""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA;CHF;True;2020-01-01;;;;Bloomberg LP;EN SW Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991220""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EN SW Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [BOUY IX];EUR;True;2020-01-01;;;;Bloomberg LP;BOUY IX Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991140""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""BOUY IX Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [BOUYF US];USD;True;2020-01-01;;;;Bloomberg LP;BOUYF US Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991144""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""BOUYF US Equity""}}}"
security.models.Security;BOUYGUES;Bouygues SA [BUG LN];GBp;True;2020-01-01;;;;Bloomberg LP;BUG LN Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991148""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""BUG LN Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [BYG GR];EUR;True;2020-01-01;;;;Bloomberg LP;BYG GR Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991152""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""BYG GR Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [BYG QT];EUR;True;2020-01-01;;;;Bloomberg LP;BYG QT Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991156""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""BYG QT Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [BYG TH];EUR;True;2020-01-01;;;;Bloomberg LP;BYG TH Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991160""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""BYG TH Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [EN BQ];EUR;True;2020-01-01;;;;Bloomberg LP;EN BQ Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991164""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EN BQ Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [EN EB];EUR;True;2020-01-01;;;;Bloomberg LP;EN EB Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991168""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EN EB Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [EN EO];EUR;True;2020-01-01;;;;Bloomberg LP;EN EO Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991172""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EN EO Equity""}}}"
security.models.Security;BOUYGUES+;Bouygues SA [EN ES];EUR;True;2020-01-01;;;;Bloomberg LP;EN ES Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991176""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EN ES Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [EN EU];EUR;True;2020-01-01;;;;Bloomberg LP;EN EU Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991180""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EN EU Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [EN FP];EUR;True;2020-01-01;;;;Bloomberg LP;EN FP Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991184""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EN FP Equity""}, ""UBS"": {""additional"": """", ""value"": ""487662""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [EN GK];EUR;True;2020-01-01;;;;Bloomberg LP;EN GK Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991188""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EN GK Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [EN LI];EUR;True;2020-01-01;;;;Bloomberg LP;EN LI Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991192""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EN LI Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [EN MT];EUR;True;2020-01-01;;;;Bloomberg LP;EN MT Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991196""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EN MT Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [EN NQ];EUR;True;2020-01-01;;;;Bloomberg LP;EN NQ Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991200""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EN NQ Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [EN PZ];EUR;True;2020-01-01;;;;Bloomberg LP;EN PZ Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991204""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EN PZ Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [EN QM];EUR;True;2020-01-01;;;;Bloomberg LP;EN QM Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991208""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EN QM Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [EN QX];EUR;True;2020-01-01;;;;Bloomberg LP;EN QX Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991212""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EN QX Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [EN S1];EUR;True;2020-01-01;;;;Bloomberg LP;EN S1 Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991216""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EN S1 Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [EN TQ];EUR;True;2020-01-01;;;;Bloomberg LP;EN TQ Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991224""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EN TQ Equity""}}}"
security.models.Security;BOUYGUES;Bouygues SA [EN VX];EUR;True;2020-01-01;;;;Bloomberg LP;EN VX Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991228""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EN VX Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [ENAUD EO];AUD;True;2020-01-01;;;;Bloomberg LP;ENAUD EO Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991232""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""ENAUD EO Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [ENAUD EU];AUD;True;2020-01-01;;;;Bloomberg LP;ENAUD EU Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991236""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""ENAUD EU Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [ENCHF EO];CHF;True;2020-01-01;;;;Bloomberg LP;ENCHF EO Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991240""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""ENCHF EO Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [ENCHF EU];CHF;True;2020-01-01;;;;Bloomberg LP;ENCHF EU Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991244""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""ENCHF EU Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [ENGBP EO];GBP;True;2020-01-01;;;;Bloomberg LP;ENGBP EO Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991248""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""ENGBP EO Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [ENGBX EO];GBp;True;2020-01-01;;;;Bloomberg LP;ENGBX EO Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991252""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""ENGBX EO Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [ENGBX EU];GBp;True;2020-01-01;;;;Bloomberg LP;ENGBX EU Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991256""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""ENGBX EU Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [ENNOK EO];NOK;True;2020-01-01;;;;Bloomberg LP;ENNOK EO Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991260""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""ENNOK EO Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [ENNOK EU];NOK;True;2020-01-01;;;;Bloomberg LP;ENNOK EU Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991264""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""ENNOK EU Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [ENP B3];EUR;True;2020-01-01;;;;Bloomberg LP;ENP B3 Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991268""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""ENP B3 Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [ENP L3];EUR;True;2020-01-01;;;;Bloomberg LP;ENP L3 Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991272""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""ENP L3 Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [ENP PO];EUR;True;2020-01-01;;;;Bloomberg LP;ENP PO Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991276""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""ENP PO Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [ENP S2];EUR;True;2020-01-01;;;;Bloomberg LP;ENP S2 Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991280""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""ENP S2 Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [ENUSD EO];USD;True;2020-01-01;;;;Bloomberg LP;ENUSD EO Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991284""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""ENUSD EO Equity""}}}"
security.models.Security;BOUYGUES SA;Bouygues SA [ENUSD EU];USD;True;2020-01-01;;;;Bloomberg LP;ENUSD EU Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0000120503""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""5991288""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""ENUSD EU Equity""}}}"
security.models.Security;BOUYGUES SA;BOUYGUES SA 3.641% 2019-10-29;EUR;True;2010-10-29;2019-10-29;;;Bloomberg LP;FR0010957662;SECTYP_BOND;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0010957662""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""1138924""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""FR0010957662""}}}"
security.models.Security;BOUYGUES SA 3.641%;BOUYGUES SA 3.641% 29.10.19;EUR;True;2010-10-29;2019-10-29;;;Bloomberg LP;EI450126 Corp;SECTYP_BOND;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""FR0010957662""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""6035322""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EI450126 Corp""}}}"
security.models.Security;BP PLC;BP PLC;GBp;True;2020-01-01;;;;Bloomberg LP;BP/ LN Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""GB0007980591""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""124990""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""BP/ LN Equity""}}}"
security.models.Security;BPOST SA;bpost SA;EUR;True;2020-01-01;;;;Bloomberg LP;BPOST BB Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""BE0974268972""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""7434545""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""BPOST BB Equity""}, ""LGT"": {""additional"": """", ""value"": ""21588225""}}}"
security.models.Security;BRAVOFLY RUMBO GROUP BV;BRAVOFLY RUMBO GROUP BV;CHF;True;2020-01-01;;;;Swiss-Rev Guardian;124994;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""NL0010733960""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""124994""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""BRG SW Equity""}}}"
security.models.Security;BRIGHTHOUSE FINANCIAL INC;Brighthouse Financial Inc;USD;True;2020-01-01;;;;Bloomberg LP;BHF US Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""US10922N1037""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""7463693""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""BHF US Equity""}}}"
security.models.Security;BRITISH AIRWAYS FINANCE;BRITISH AIRWAYS FINANCE;EUR;True;2020-01-01;;;;Bloomberg LP;EP001311 Pfd;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""GB0056794497""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""124998""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EP001311 Pfd""}}}"
security.models.Security;British American Tobacco PLC;British American Tobacco PLC;GBp;True;2020-01-01;;;;Bloomberg LP;BATS LN Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""GB0002875804""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""7643974""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""BATS LN Equity""}, ""LGT"": {""additional"": """", ""value"": ""909525""}}}"
security.models.Security;BROADCOM CORP 2.5%;BROADCOM CORP 2.5% 15.08.22;USD;True;2013-05-08;2022-08-15;;;Bloomberg LP;EJ624222 Corp;SECTYP_BOND;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""US111320AF43""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""125002""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EJ624222 Corp""}}}"
security.models.Security;BROOKFIELD GL LST RE ES-IUB€;BROOKFIELD GL LST RE ES-IUB€;EUR;True;2020-01-01;;;;Bloomberg LP;BFREIUB ID Equity;SECTYP_FUND;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""IE00B6V9B591""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""125006""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""BFREIUB ID Equity""}}}"
security.models.Security;Brookfield Wells Street Offshore;Brookfield Wells Street Offshore, Ltd;USD;True;2020-01-01;;;;FinaLE Engine;132693;SECTYP_FUND;;"{""aliases"": {""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""132693""}}}"
security.models.Security;BROOKFLD G LST RE ES-IAEUSD;BROOKFLD G LST RE ES-IAEUSD;USD;True;2020-01-01;;;;Bloomberg LP;BFREIUE ID Equity;SECTYP_FUND;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""IE00B3PPN902""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""125012""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""BFREIUE ID Equity""}}}"
security.models.Security;BRUNELLO CUCINELLI SPA;BRUNELLO CUCINELLI SPA;EUR;True;2020-01-01;;;;Bloomberg LP;BC1 EU Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""IT0004764699""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""125016""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""BC1 EU Equity""}}}"
security.models.Security;BT GROUP PLC;BT Group PLC;GBp;True;2020-01-01;;;;Bloomberg LP;BT/A LN Equity;SECTYP_STOCK;;"{""aliases"": {""TELEKURS"": {""additional"": """", ""value"": ""1292393.000""}, ""UBS"": {""additional"": """", ""value"": ""1292393""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""6155574""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""BT/A LN Equity""}, ""ISIN"": {""additional"": """", ""value"": ""GB0030913577""}, ""LGT"": {""additional"": """", ""value"": ""1292393""}}}"
security.models.Security;BT GROUP PLC;BT Group PLC [BTGOF US];USD;True;2020-01-01;;;;Bloomberg LP;BTGOF US Equity;SECTYP_STOCK;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""GB0030913577""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""6246376""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""BTGOF US Equity""}}}"
security.models.Security;BT GROUP REGISTERED SHS [1292393.000];BT GROUP REGISTERED SHS [1292393.000];GBP;True;2020-01-01;;;;FinaLE Engine;6579614;SECTYP_SECURITY;;"{""aliases"": {""TELEKURS"": {""additional"": """", ""value"": ""1292393.000""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""6579614""}, ""ISIN"": {""additional"": """", ""value"": ""GB0030913577""}}}"
security.models.Security;BUNDESREPUB. DEUTSCHLAND 0.5%;BUNDESREPUB. DEUTSCHLAND 0.5% 15.02.25;EUR;True;2015-01-16;2025-02-15;;;Bloomberg LP;EK684154 Corp;SECTYP_BOND;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""DE0001102374""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""125020""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EK684154 Corp""}}}"
security.models.Security;BUONI POLIENNALI DEL TES 1.5%;BUONI POLIENNALI DEL TES 1.5% 01.06.25;EUR;True;2015-03-02;2025-06-01;;;Bloomberg LP;EK769119 Corp;SECTYP_BOND;;"{""aliases"": {""TELEKURS"": {""additional"": """", ""value"": ""27253764.000""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""125024""}, ""ISIN"": {""additional"": """", ""value"": ""IT0005090318""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EK769119 Corp""}, ""UBS"": {""additional"": """", ""value"": ""27253764""}}}"
security.models.Security;BUONI POLIENNALI DEL TES 3%;BUONI POLIENNALI DEL TES 3% 01.11.15;EUR;False;2010-11-16;2015-11-01;;;Bloomberg LP;EI461693 Corp;SECTYP_BOND;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""IT0004656275""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""125028""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EI461693 Corp""}}}"
security.models.Security;BUONI POLIENNALI DEL TES 4%;BUONI POLIENNALI DEL TES 4% 01.09.20;EUR;True;2010-04-01;2020-09-01;;;Bloomberg LP;EI201806 Corp;SECTYP_BOND;;"{""aliases"": {""ISIN"": {""additional"": """", ""value"": ""IT0004594930""}, ""FINALE"": {""additional"": ""For migration purpose"", ""value"": ""6035339""}, ""BLOOMBERG"": {""additional"": """", ""value"": ""EI201806 Corp""}}}"
